state,week_start,building_percentage,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,cumulative_cases,new_cases
Iowa,2020-07-06,0.26315289199999997,-5.285714285714286,19.285714285714285,204.0,5.0,-23.571428571428573,5.571428571428571,35410.0,3893.0
Iowa,2020-07-13,0.362150088,-6.285714285714286,19.142857142857142,207.42857142857142,3.2857142857142856,-23.285714285714285,5.428571428571429,38813.0,3403.0
Iowa,2020-07-20,0.34603868600000004,-7.142857142857143,17.714285714285715,206.0,2.2857142857142856,-23.571428571428573,5.285714285714286,42357.0,3544.0
Iowa,2020-07-27,0.3471793170000001,-5.714285714285714,19.285714285714285,229.28571428571428,4.428571428571429,-23.428571428571427,4.428571428571429,45723.0,3366.0
Iowa,2020-08-03,0.3396226420000001,-2.142857142857143,18.857142857142858,224.71428571428572,5.428571428571429,-23.571428571428573,4.571428571428571,48919.0,3196.0
Iowa,2020-08-10,0.31638230100000003,2.857142857142857,22.428571428571427,195.0,11.142857142857142,-26.857142857142858,-0.7142857142857143,52447.0,3528.0
Maryland,2020-02-24,1.0,3.2857142857142856,0.8571428571428571,4.285714285714286,0.14285714285714285,3.0,-0.2857142857142857,0.0,0.0
Maryland,2020-03-02,1.0314022739999997,5.428571428571429,4.142857142857143,37.0,1.4285714285714286,3.142857142857143,-0.5714285714285714,5.0,5.0
Maryland,2020-03-09,0.999037478,0.5714285714285714,9.571428571428571,43.714285714285715,-7.857142857142857,-1.7142857142857142,1.7142857142857142,27.0,19.0
Maryland,2020-03-16,0.31281958699999995,-25.285714285714285,0.42857142857142855,38.0,-37.714285714285715,-32.714285714285715,14.0,244.0,220.0
Maryland,2020-03-23,0.192203573,-40.714285714285715,-20.428571428571427,5.428571428571429,-53.142857142857146,-46.0,20.142857142857142,1239.0,995.0
Maryland,2020-03-30,0.19292546500000002,-42.0,-20.142857142857142,3.2857142857142856,-54.42857142857143,-50.285714285714285,21.571428571428573,3617.0,2378.0
Maryland,2020-04-06,0.142994646,-44.142857142857146,-22.142857142857142,7.285714285714286,-55.57142857142857,-52.857142857142854,22.285714285714285,8225.0,4608.0
Maryland,2020-04-13,0.15917704400000002,-41.857142857142854,-20.857142857142858,0.5714285714285714,-54.57142857142857,-50.714285714285715,22.142857142857142,12847.0,4622.0
Maryland,2020-04-20,0.19936232899999998,-40.857142857142854,-20.857142857142858,-1.4285714285714286,-54.714285714285715,-50.142857142857146,21.714285714285715,18581.0,5734.0
Maryland,2020-04-27,0.17421644700000002,-37.0,-17.0,21.857142857142858,-50.42857142857143,-48.285714285714285,19.571428571428573,25462.0,6881.0
Maryland,2020-05-04,0.200084221,-32.857142857142854,-11.571428571428571,24.857142857142858,-48.57142857142857,-46.285714285714285,19.285714285714285,32587.0,7125.0
Maryland,2020-05-11,0.199242014,-32.142857142857146,-13.0,67.57142857142857,-45.0,-44.714285714285715,18.0,38804.0,6217.0
Maryland,2020-05-18,0.21777055900000003,-29.142857142857142,-10.142857142857142,62.57142857142857,-43.0,-42.857142857142854,17.571428571428573,46313.0,7509.0
Maryland,2020-05-25,0.18143536099999996,-27.0,-9.142857142857142,111.0,-39.714285714285715,-42.714285714285715,16.857142857142858,52778.0,6465.0
Maryland,2020-06-01,0.23317090799999998,-21.857142857142858,-4.857142857142857,102.71428571428571,-35.57142857142857,-37.142857142857146,14.428571428571429,57973.0,5195.0
Maryland,2020-06-08,0.22450821199999998,-19.285714285714285,-3.7142857142857144,124.0,-33.857142857142854,-35.142857142857146,13.142857142857142,61701.0,3728.0
Maryland,2020-06-15,0.24658605500000003,-17.571428571428573,-2.7142857142857144,97.42857142857143,-33.0,-34.857142857142854,12.428571428571429,64306.0,2605.0
Maryland,2020-06-22,0.225651206,-15.857142857142858,-3.5714285714285716,118.57142857142857,-29.571428571428573,-34.857142857142854,11.714285714285714,66777.0,2471.0
Maryland,2020-06-29,0.16934368000000002,-12.571428571428571,0.0,135.71428571428572,-30.714285714285715,-39.42857142857143,11.285714285714286,69632.0,2855.0
Maryland,2020-07-06,0.23978824499999998,-13.571428571428571,-2.4285714285714284,111.85714285714286,-31.0,-34.57142857142857,11.571428571428571,73109.0,3477.0
Maryland,2020-07-13,0.22643325499999994,-12.428571428571429,-2.0,122.14285714285714,-33.142857142857146,-34.857142857142854,11.142857142857142,78131.0,5022.0
Maryland,2020-07-20,0.21434157499999998,-14.428571428571429,-4.0,94.28571428571429,-35.285714285714285,-34.714285714285715,11.571428571428571,83748.0,5617.0
Maryland,2020-07-27,0.23617878799999997,-13.428571428571429,-4.142857142857143,100.57142857142857,-36.42857142857143,-35.285714285714285,11.285714285714286,90274.0,6526.0
Maryland,2020-08-03,0.20519761799999997,-14.714285714285714,-5.428571428571429,96.0,-38.714285714285715,-35.57142857142857,11.714285714285714,95503.0,5229.0
Maryland,2020-08-10,0.22962160900000003,-15.285714285714286,-6.571428571428571,79.85714285714286,-38.285714285714285,-35.714285714285715,11.142857142857142,100212.0,4709.0
Massachusetts,2020-02-24,1.0,5.571428571428571,0.2857142857142857,12.571428571428571,6.0,2.857142857142857,-0.42857142857142855,3.0,1.0
Massachusetts,2020-03-02,1.008092598,6.714285714285714,4.428571428571429,25.285714285714285,0.8571428571428571,2.2857142857142856,-0.2857142857142857,91.0,88.0
Massachusetts,2020-03-09,0.503180624,-0.8571428571428571,15.714285714285714,37.42857142857143,-15.428571428571429,-4.714285714285714,3.142857142857143,363.0,272.0
Massachusetts,2020-03-16,0.18673280799999997,-33.714285714285715,0.14285714285714285,17.0,-52.142857142857146,-37.42857142857143,15.857142857142858,2292.0,1929.0
Massachusetts,2020-03-23,0.12621340299999997,-49.57142857142857,-21.857142857142858,4.714285714285714,-67.85714285714286,-50.857142857142854,21.857142857142858,7422.0,5130.0
Massachusetts,2020-03-30,0.11553350799999998,-50.142857142857146,-20.857142857142858,-7.0,-69.85714285714286,-54.0,23.0,16172.0,8750.0
Massachusetts,2020-04-06,0.10703238999999999,-51.57142857142857,-23.571428571428573,9.428571428571429,-70.42857142857143,-56.285714285714285,23.0,28271.0,12099.0
Massachusetts,2020-04-13,0.11210971700000003,-49.57142857142857,-25.857142857142858,-3.4285714285714284,-69.85714285714286,-54.285714285714285,22.857142857142858,43750.0,15479.0
Massachusetts,2020-04-20,0.110864702,-48.0,-25.571428571428573,-0.14285714285714285,-69.0,-54.0,22.714285714285715,58384.0,14634.0
Massachusetts,2020-04-27,0.11220698399999998,-43.42857142857143,-20.428571428571427,20.714285714285715,-64.85714285714286,-51.285714285714285,20.0,70723.0,12339.0
Massachusetts,2020-05-04,0.115650229,-39.42857142857143,-13.857142857142858,15.571428571428571,-64.0,-49.142857142857146,19.571428571428573,80277.0,9554.0
Massachusetts,2020-05-11,0.12251726500000001,-38.42857142857143,-17.428571428571427,43.57142857142857,-60.857142857142854,-47.285714285714285,18.571428571428573,87805.0,7528.0
Massachusetts,2020-05-18,0.12442369399999999,-33.57142857142857,-13.142857142857142,57.285714285714285,-58.57142857142857,-45.0,16.714285714285715,93808.0,6003.0
Massachusetts,2020-05-25,0.128042019,-31.571428571428573,-13.0,76.42857142857143,-56.42857142857143,-43.57142857142857,16.285714285714285,97260.0,3452.0
Massachusetts,2020-06-01,0.19922186600000005,-29.285714285714285,-10.0,64.85714285714286,-54.0,-38.42857142857143,14.857142857142858,99725.0,2465.0
Massachusetts,2020-06-08,0.19610932799999997,-24.428571428571427,-8.857142857142858,89.71428571428571,-50.285714285714285,-36.0,13.0,101398.0,1673.0
Massachusetts,2020-06-15,0.16963330399999998,-19.714285714285715,-5.142857142857143,109.28571428571429,-47.142857142857146,-35.57142857142857,11.285714285714286,102727.0,1329.0
Massachusetts,2020-06-22,0.18225853500000003,-18.714285714285715,-8.857142857142858,90.14285714285714,-47.0,-36.142857142857146,11.714285714285714,104005.0,1278.0
Massachusetts,2020-06-29,0.153623188,-17.428571428571427,-6.0,94.42857142857143,-46.42857142857143,-41.285714285714285,11.285714285714286,105192.0,1187.0
Massachusetts,2020-07-06,0.16838828899999997,-14.428571428571429,-6.285714285714286,109.14285714285714,-43.714285714285715,-36.285714285714285,10.714285714285714,106675.0,1483.0
Massachusetts,2020-07-13,0.168874623,-14.571428571428571,-7.0,105.28571428571429,-43.714285714285715,-35.285714285714285,10.0,108252.0,1577.0
Massachusetts,2020-07-20,0.17504133800000002,-14.0,-7.428571428571429,110.57142857142857,-43.42857142857143,-35.285714285714285,9.571428571428571,110037.0,1785.0
Massachusetts,2020-07-27,0.16628732599999999,-13.142857142857142,-7.0,111.14285714285714,-42.285714285714285,-35.714285714285715,9.571428571428571,112109.0,2072.0
Massachusetts,2020-08-03,0.18079953300000004,-13.142857142857142,-6.428571428571429,111.85714285714286,-43.57142857142857,-35.42857142857143,9.428571428571429,114152.0,2043.0
Massachusetts,2020-08-10,0.179145997,-15.142857142857142,-7.857142857142857,98.28571428571429,-44.857142857142854,-36.142857142857146,9.571428571428571,116179.0,2027.0
Michigan,2020-02-24,1.0,4.285714285714286,0.7142857142857143,10.714285714285714,12.142857142857142,-0.5714285714285714,0.5714285714285714,0.0,0.0
Michigan,2020-03-02,1.3763193010000003,10.714285714285714,4.857142857142857,42.857142857142854,9.428571428571429,2.5714285714285716,-1.0,0.0,0.0
Michigan,2020-03-09,1.162804804,0.2857142857142857,14.714285714285714,33.142857142857146,-0.2857142857142857,-1.1428571428571428,1.7142857142857142,45.0,45.0
Michigan,2020-03-16,0.37880626000000006,-35.285714285714285,4.142857142857143,22.285714285714285,-27.857142857142858,-29.714285714285715,12.285714285714286,1131.0,1086.0
Michigan,2020-03-23,0.19113186900000004,-54.42857142857143,-21.0,13.571428571428571,-50.0,-51.714285714285715,20.857142857142858,5753.0,4622.0
Michigan,2020-03-30,0.17742326800000002,-53.285714285714285,-21.0,38.42857142857143,-51.42857142857143,-56.142857142857146,21.714285714285715,16268.0,10515.0
Michigan,2020-04-06,0.161288366,-56.57142857142857,-23.714285714285715,28.142857142857142,-54.285714285714285,-58.57142857142857,22.571428571428573,25183.0,8915.0
Michigan,2020-04-13,0.159104695,-52.285714285714285,-23.0,9.142857142857142,-54.285714285714285,-54.714285714285715,22.285714285714285,32688.0,7505.0
Michigan,2020-04-20,0.191071212,-47.42857142857143,-20.428571428571427,36.142857142857146,-51.0,-53.285714285714285,21.0,39540.0,6852.0
Michigan,2020-04-27,0.19179910200000003,-36.57142857142857,-13.0,91.14285714285714,-41.0,-50.142857142857146,17.142857142857142,46047.0,6507.0
Michigan,2020-05-04,0.20447652600000005,-33.0,-5.714285714285714,59.0,-38.57142857142857,-46.857142857142854,17.0,50086.0,4039.0
Michigan,2020-05-11,0.21812446899999996,-33.142857142857146,-10.0,77.0,-36.142857142857146,-44.0,16.0,54963.0,4877.0
Michigan,2020-05-18,0.24196287800000002,-26.0,-2.0,142.28571428571428,-29.428571428571427,-40.285714285714285,13.0,59395.0,4432.0
Michigan,2020-05-25,0.215212908,-24.428571428571427,-3.4285714285714284,150.71428571428572,-28.0,-39.285714285714285,13.0,62711.0,3316.0
Michigan,2020-06-01,0.277144244,-17.285714285714285,2.142857142857143,193.57142857142858,-21.571428571428573,-31.714285714285715,9.428571428571429,64969.0,2258.0
Michigan,2020-06-08,0.352116948,-10.428571428571429,0.7142857142857143,195.42857142857142,-18.428571428571427,-29.0,8.142857142857142,66054.0,1085.0
Michigan,2020-06-15,0.328642485,-4.285714285714286,6.857142857142857,236.71428571428572,-13.857142857142858,-27.857142857142858,5.857142857142857,67711.0,1657.0
Michigan,2020-06-22,0.313478103,-3.2857142857142856,3.7142857142857144,236.0,-10.857142857142858,-27.857142857142858,6.285714285714286,69946.0,2235.0
Michigan,2020-06-29,0.275142545,-3.2857142857142856,9.571428571428571,315.2857142857143,-8.571428571428571,-36.142857142857146,6.0,72941.0,2995.0
Michigan,2020-07-06,0.318027417,-4.0,3.857142857142857,254.57142857142858,-9.714285714285714,-28.857142857142858,6.714285714285714,76776.0,3835.0
Michigan,2020-07-13,0.333009827,-5.857142857142857,2.7142857142857144,248.71428571428572,-11.285714285714286,-28.428571428571427,6.571428571428571,81868.0,5092.0
Michigan,2020-07-20,0.34034938699999995,-4.142857142857143,3.7142857142857144,281.85714285714283,-9.571428571428571,-27.857142857142858,5.857142857142857,86661.0,4793.0
Michigan,2020-07-27,0.30838287,-5.0,2.7142857142857144,248.85714285714286,-10.857142857142858,-28.571428571428573,6.142857142857143,91758.0,5097.0
Michigan,2020-08-03,0.302195802,-3.4285714285714284,2.857142857142857,276.14285714285717,-8.428571428571429,-28.0,5.428571428571429,96726.0,4968.0
Michigan,2020-08-10,0.309596021,-5.714285714285714,1.0,265.85714285714283,-10.571428571428571,-28.571428571428573,5.285714285714286,102259.0,5533.0
Minnesota,2020-02-24,1.0,6.571428571428571,4.0,6.714285714285714,5.857142857142857,2.857142857142857,-0.8571428571428571,0.0,0.0
Minnesota,2020-03-02,1.2020657279999998,7.142857142857143,6.285714285714286,18.428571428571427,3.5714285714285716,1.5714285714285714,-0.5714285714285714,1.0,1.0
Minnesota,2020-03-09,1.1119248830000001,1.4285714285714286,11.714285714285714,3.0,-6.857142857142857,-3.142857142857143,2.142857142857143,21.0,20.0
Minnesota,2020-03-16,0.47774647899999995,-33.285714285714285,1.0,0.8571428571428571,-38.42857142857143,-28.285714285714285,13.714285714285714,167.0,146.0
Minnesota,2020-03-23,0.34065727700000004,-45.285714285714285,-17.0,13.714285714285714,-55.142857142857146,-40.857142857142854,18.714285714285715,503.0,336.0
Minnesota,2020-03-30,0.332957746,-45.714285714285715,-18.0,46.0,-56.285714285714285,-46.142857142857146,20.285714285714285,935.0,432.0
Minnesota,2020-04-06,0.404131455,-47.57142857142857,-18.142857142857142,27.571428571428573,-58.285714285714285,-49.0,20.285714285714285,1621.0,686.0
Minnesota,2020-04-13,0.358685446,-41.42857142857143,-14.428571428571429,25.428571428571427,-55.0,-44.285714285714285,19.428571428571427,2356.0,735.0
Minnesota,2020-04-20,0.37877934300000005,-36.857142857142854,-10.714285714285714,78.71428571428571,-51.57142857142857,-43.42857142857143,17.285714285714285,3602.0,1246.0
Minnesota,2020-04-27,0.393239437,-31.714285714285715,-4.571428571428571,95.57142857142857,-47.42857142857143,-42.42857142857143,14.857142857142858,6663.0,3061.0
Minnesota,2020-05-04,0.37089201899999996,-29.714285714285715,1.0,70.71428571428571,-47.57142857142857,-40.714285714285715,15.714285714285714,11271.0,4608.0
Minnesota,2020-05-11,0.374084507,-32.142857142857146,-4.142857142857143,86.28571428571429,-49.42857142857143,-39.714285714285715,15.0,15668.0,4397.0
Minnesota,2020-05-18,0.42685446,-24.714285714285715,3.142857142857143,135.85714285714286,-45.714285714285715,-37.857142857142854,12.571428571428571,20573.0,4905.0
Minnesota,2020-05-25,0.3755868540000001,-26.285714285714285,1.5714285714285714,135.14285714285714,-44.57142857142857,-39.57142857142857,13.142857142857142,24850.0,4277.0
Minnesota,2020-06-01,0.7181220660000001,-16.571428571428573,7.857142857142857,143.71428571428572,-43.714285714285715,-31.714285714285715,10.428571428571429,27886.0,3036.0
Minnesota,2020-06-08,1.018028169,-12.428571428571429,5.714285714285714,154.42857142857142,-37.857142857142854,-29.714285714285715,9.285714285714286,30471.0,2585.0
Minnesota,2020-06-15,1.081690141,-10.0,7.571428571428571,160.14285714285714,-35.0,-29.142857142857142,8.142857142857142,32920.0,2449.0
Minnesota,2020-06-22,1.095962441,-9.714285714285714,6.714285714285714,184.85714285714286,-33.42857142857143,-29.571428571428573,7.857142857142857,35549.0,2629.0
Minnesota,2020-06-29,0.9500469479999999,-10.0,8.428571428571429,179.85714285714286,-38.285714285714285,-36.857142857142854,7.857142857142857,38136.0,2587.0
Minnesota,2020-07-06,1.1913615019999997,-8.428571428571429,6.285714285714286,172.57142857142858,-34.714285714285715,-30.571428571428573,8.428571428571429,42281.0,4145.0
Minnesota,2020-07-13,1.2272300470000002,-8.571428571428571,4.571428571428571,179.0,-34.57142857142857,-30.0,7.857142857142857,46204.0,3923.0
Minnesota,2020-07-20,1.077934272,-9.428571428571429,0.14285714285714285,169.42857142857142,-35.0,-30.0,8.142857142857142,51153.0,4949.0
Minnesota,2020-07-27,1.098591549,-8.285714285714286,1.7142857142857142,194.28571428571428,-33.714285714285715,-29.571428571428573,7.142857142857143,55947.0,4794.0
Minnesota,2020-08-03,1.0938967139999998,-8.428571428571429,1.1428571428571428,169.71428571428572,-34.42857142857143,-30.428571428571427,7.428571428571429,60898.0,4951.0
Minnesota,2020-08-10,1.137089202,-8.142857142857142,-0.42857142857142855,166.57142857142858,-34.0,-29.714285714285715,7.428571428571429,65152.0,4254.0
Missouri,2020-02-24,1.0,10.571428571428571,5.285714285714286,28.428571428571427,6.285714285714286,6.0,-1.7142857142857142,0.0,0.0
Missouri,2020-03-02,1.1776061779999998,14.142857142857142,10.142857142857142,66.14285714285714,9.0,6.714285714285714,-2.2857142857142856,1.0,1.0
Missouri,2020-03-09,0.9493779490000003,6.428571428571429,16.0,18.142857142857142,0.8571428571428571,2.142857142857143,0.42857142857142855,5.0,4.0
Missouri,2020-03-16,0.667095667,-21.428571428571427,15.428571428571429,3.2857142857142856,-16.857142857142858,-21.571428571428573,9.285714285714286,122.0,117.0
Missouri,2020-03-23,0.501072501,-38.57142857142857,-9.285714285714286,37.285714285714285,-30.571428571428573,-36.714285714285715,14.571428571428571,934.0,812.0
Missouri,2020-03-30,0.236808237,-37.142857142857146,-4.428571428571429,22.0,-32.857142857142854,-40.285714285714285,15.285714285714286,2568.0,1634.0
Missouri,2020-04-06,0.230802231,-42.0,-11.428571428571429,24.142857142857142,-35.857142857142854,-44.0,15.857142857142858,4534.0,1966.0
Missouri,2020-04-13,0.32003432,-33.285714285714285,-9.285714285714286,15.428571428571429,-31.571428571428573,-39.57142857142857,15.0,5881.0,1347.0
Missouri,2020-04-20,0.3380523379999999,-30.285714285714285,-6.714285714285714,41.57142857142857,-28.714285714285715,-39.0,14.142857142857142,7275.0,1394.0
Missouri,2020-04-27,0.283569284,-23.142857142857142,0.0,61.42857142857143,-22.142857142857142,-36.714285714285715,11.428571428571429,8712.0,1437.0
Missouri,2020-05-04,0.374517375,-15.571428571428571,7.428571428571429,45.857142857142854,-21.0,-33.0,10.571428571428571,10105.0,1393.0
Missouri,2020-05-11,0.327756328,-16.571428571428573,1.1428571428571428,34.857142857142854,-21.285714285714285,-31.142857142857142,10.857142857142858,11172.0,1067.0
Missouri,2020-05-18,0.40626340599999994,-8.0,7.571428571428571,86.14285714285714,-14.857142857142858,-29.0,8.285714285714286,12394.0,1222.0
Missouri,2020-05-25,0.41441441399999995,-9.0,4.428571428571429,89.28571428571429,-15.714285714285714,-30.428571428571427,8.857142857142858,13573.0,1179.0
Missouri,2020-06-01,0.5036465039999999,-4.285714285714286,8.571428571428571,104.28571428571429,-10.285714285714286,-24.285714285714285,6.428571428571429,15132.0,1559.0
Missouri,2020-06-08,0.534534535,-2.857142857142857,7.285714285714286,118.42857142857143,-10.0,-23.0,5.571428571428571,16262.0,1130.0
Missouri,2020-06-15,0.501501502,-0.7142857142857143,9.857142857142858,126.71428571428571,-7.857142857142857,-23.142857142857142,4.857142857142857,18460.0,2198.0
Missouri,2020-06-22,0.531102531,-1.7142857142857142,6.0,124.71428571428571,-5.714285714285714,-23.714285714285715,5.571428571428571,20796.0,2336.0
Missouri,2020-06-29,0.5036465039999999,-1.8571428571428572,10.714285714285714,121.42857142857143,-6.571428571428571,-31.571428571428573,5.857142857142857,23816.0,3020.0
Missouri,2020-07-06,0.585585586,-2.4285714285714284,6.714285714285714,120.0,-6.428571428571429,-25.285714285714285,5.428571428571429,27880.0,4064.0
Missouri,2020-07-13,0.5375375379999999,-4.285714285714286,5.571428571428571,109.71428571428571,-8.571428571428571,-25.142857142857142,5.857142857142857,33521.0,5641.0
Missouri,2020-07-20,0.4800514800000001,-5.428571428571429,4.857142857142857,106.85714285714286,-9.0,-25.0,5.857142857142857,42160.0,8639.0
Missouri,2020-07-27,0.5474045470000001,-5.285714285714286,3.4285714285714284,88.85714285714286,-9.571428571428571,-25.571428571428573,6.0,52184.0,10024.0
Missouri,2020-08-03,0.47576147600000007,-1.1428571428571428,5.142857142857143,126.85714285714286,-7.0,-25.571428571428573,4.857142857142857,59383.0,7199.0
Missouri,2020-08-10,0.4435864440000001,-2.5714285714285716,2.857142857142857,101.42857142857143,-7.714285714285714,-25.285714285714285,5.142857142857143,68196.0,8813.0
Nebraska,2020-02-24,1.0,9.285714285714286,6.285714285714286,34.0,6.714285714285714,2.857142857142857,-1.1428571428571428,0.0,0.0
Nebraska,2020-03-02,1.025724423,10.571428571428571,9.857142857142858,55.57142857142857,8.857142857142858,1.7142857142857142,-1.5714285714285714,1.0,1.0
Nebraska,2020-03-09,1.136073329,-0.2857142857142857,13.571428571428571,14.0,0.8571428571428571,-5.428571428571429,2.7142857142857144,18.0,16.0
Nebraska,2020-03-16,0.9699586040000001,-26.857142857142858,7.571428571428571,5.0,-11.857142857142858,-21.571428571428573,11.285714285714286,51.0,34.0
Nebraska,2020-03-23,1.118273211,-34.0,-7.857142857142857,45.714285714285715,-17.142857142857142,-30.285714285714285,13.714285714285714,108.0,57.0
Nebraska,2020-03-30,0.993849793,-35.57142857142857,-6.0,46.285714285714285,-19.857142857142858,-34.142857142857146,15.0,364.0,256.0
Nebraska,2020-04-06,0.929331756,-39.285714285714285,-9.0,43.142857142857146,-23.571428571428573,-39.714285714285715,15.428571428571429,791.0,427.0
Nebraska,2020-04-13,0.9442341809999999,-33.714285714285715,-9.571428571428571,18.285714285714285,-21.428571428571427,-35.42857142857143,15.857142857142858,1474.0,683.0
Nebraska,2020-04-20,1.1152572440000001,-27.142857142857142,-4.857142857142857,70.28571428571429,-13.142857142857142,-35.42857142857143,14.0,3030.0,1556.0
Nebraska,2020-04-27,1.012004731,-22.857142857142858,0.0,90.57142857142857,-6.857142857142857,-34.42857142857143,12.0,5661.0,2631.0
Nebraska,2020-05-04,0.9204612660000001,-18.857142857142858,6.0,53.285714285714285,-7.142857142857143,-31.857142857142858,12.714285714285714,8171.0,2510.0
Nebraska,2020-05-11,0.950916617,-19.571428571428573,-0.2857142857142857,63.57142857142857,-6.285714285714286,-30.428571428571427,12.285714285714286,10220.0,2006.0
Nebraska,2020-05-18,0.9823181549999999,-14.142857142857142,5.142857142857143,107.57142857142857,-1.5714285714285714,-29.857142857142858,10.428571428571429,12134.0,1957.0
Nebraska,2020-05-25,0.8575399170000002,-15.714285714285714,1.7142857142857142,104.28571428571429,-3.142857142857143,-31.428571428571427,11.571428571428571,14101.0,1967.0
Nebraska,2020-06-01,1.0668243640000001,-9.0,8.142857142857142,126.85714285714286,2.5714285714285716,-24.714285714285715,8.142857142857142,15664.0,1563.0
Nebraska,2020-06-08,0.940035482,-7.571428571428571,5.571428571428571,145.85714285714286,5.428571428571429,-23.571428571428573,7.428571428571429,16730.0,1066.0
Nebraska,2020-06-15,1.116262567,-5.285714285714286,7.714285714285714,151.57142857142858,6.714285714285714,-23.285714285714285,6.428571428571429,17812.0,1082.0
Nebraska,2020-06-22,1.134949734,-4.857142857142857,5.285714285714286,180.57142857142858,9.571428571428571,-23.714285714285715,5.857142857142857,18899.0,1087.0
Nebraska,2020-06-29,0.989000591,-3.857142857142857,12.857142857142858,188.14285714285714,9.285714285714286,-33.42857142857143,6.0,19929.0,1030.0
Nebraska,2020-07-06,1.133057363,-3.7142857142857144,5.857142857142857,173.71428571428572,9.428571428571429,-25.285714285714285,6.0,21172.0,1243.0
Nebraska,2020-07-13,1.173802484,-4.857142857142857,5.714285714285714,164.42857142857142,7.714285714285714,-25.285714285714285,5.857142857142857,22583.0,1411.0
Nebraska,2020-07-20,1.087936132,-5.714285714285714,5.428571428571429,161.42857142857142,7.428571428571429,-25.428571428571427,6.0,24618.0,2035.0
Nebraska,2020-07-27,1.176286221,-3.7142857142857144,6.0,171.57142857142858,9.285714285714286,-25.571428571428573,5.428571428571429,26702.0,2084.0
Nebraska,2020-08-03,1.06794796,-2.4285714285714284,6.285714285714286,168.0,10.0,-25.428571428571427,5.142857142857143,28432.0,1730.0
Nebraska,2020-08-10,1.2047900649999999,-1.1428571428571428,4.714285714285714,144.28571428571428,8.571428571428571,-24.857142857142858,5.142857142857143,30372.0,1940.0
Nevada,2020-02-24,1.0,6.428571428571429,4.428571428571429,9.0,3.2857142857142856,0.7142857142857143,-0.42857142857142855,0.0,0.0
Nevada,2020-03-02,1.000790202,5.285714285714286,8.0,10.428571428571429,0.14285714285714285,1.2857142857142858,-0.42857142857142855,4.0,4.0
Nevada,2020-03-09,0.9722639270000001,0.2857142857142857,15.142857142857142,-1.5714285714285714,-7.428571428571429,-3.5714285714285716,1.8571428571428572,20.0,16.0
Nevada,2020-03-16,0.7119715529999998,-30.0,3.4285714285714284,-31.571428571428573,-38.57142857142857,-37.857142857142854,13.571428571428571,190.0,170.0
Nevada,2020-03-23,0.591979455,-43.0,-17.142857142857142,-41.285714285714285,-55.0,-50.57142857142857,18.571428571428573,920.0,730.0
Nevada,2020-03-30,0.565033584,-41.714285714285715,-13.857142857142858,-36.857142857142854,-56.0,-52.857142857142854,18.857142857142858,1855.0,935.0
Nevada,2020-04-06,0.551047017,-45.857142857142854,-18.428571428571427,-44.142857142857146,-57.57142857142857,-55.0,19.714285714285715,2836.0,981.0
Nevada,2020-04-13,0.5492690639999999,-43.57142857142857,-16.142857142857142,-37.714285714285715,-53.857142857142854,-52.42857142857143,18.714285714285715,3728.0,892.0
Nevada,2020-04-20,0.5585539310000001,-41.714285714285715,-15.142857142857142,-34.714285714285715,-52.42857142857143,-51.857142857142854,18.142857142857142,4734.0,1006.0
Nevada,2020-04-27,0.579415251,-37.57142857142857,-9.0,-33.857142857142854,-49.714285714285715,-50.42857142857143,15.857142857142858,5472.0,738.0
Nevada,2020-05-04,0.570169893,-34.714285714285715,-3.2857142857142856,-29.428571428571427,-47.285714285714285,-47.285714285714285,15.714285714285714,6171.0,648.0
Nevada,2020-05-11,0.613275385,-32.0,-7.571428571428571,-30.571428571428573,-45.857142857142854,-44.714285714285715,15.142857142857142,6949.0,829.0
Nevada,2020-05-18,0.623548005,-27.0,-5.0,-22.714285714285715,-42.714285714285715,-42.0,13.428571428571429,7881.0,932.0
Nevada,2020-05-25,0.632003161,-26.571428571428573,-5.857142857142857,-23.0,-42.714285714285715,-42.285714285714285,13.714285714285714,8628.0,747.0
Nevada,2020-06-01,0.709403398,-19.571428571428573,-2.0,-17.857142857142858,-36.0,-35.142857142857146,11.0,9669.0,1041.0
Nevada,2020-06-08,0.7193204270000001,-16.0,-2.5714285714285716,-5.285714285714286,-33.857142857142854,-34.142857142857146,9.571428571428571,11201.0,1532.0
Nevada,2020-06-15,0.7640063220000001,-15.142857142857142,-0.8571428571428571,-5.857142857142857,-33.857142857142854,-33.142857142857146,8.428571428571429,13240.0,2039.0
Nevada,2020-06-22,0.7569340179999999,-16.142857142857142,-3.4285714285714284,-13.285714285714286,-32.857142857142854,-33.714285714285715,9.142857142857142,17160.0,3920.0
Nevada,2020-06-29,0.739628605,-13.714285714285714,1.8571428571428572,-6.857142857142857,-30.285714285714285,-37.285714285714285,9.428571428571429,22418.0,5258.0
Nevada,2020-07-06,0.7457131570000001,-15.571428571428571,-0.8571428571428571,-15.571428571428571,-32.142857142857146,-34.42857142857143,9.714285714285714,27683.0,5265.0
Nevada,2020-07-13,0.803279336,-17.428571428571427,-2.142857142857143,-13.857142857142858,-33.57142857142857,-34.714285714285715,10.0,35765.0,8082.0
